Yale Belfield Dublin 4,500,2019-02-05rooms-to-share.csv
The Concert Building Park West Dublin 12,450,2019-02-05rooms-to-share.csv
4 Wynnsward Drive Clonskeagh Dublin 14 Clonskeagh Dublin 14,750,2019-02-05rooms-to-share.csv
12 Kingston Hall Harold'S Grange Rd Sandyford Sandyford Dublin 18,925,2019-02-05rooms-to-share.csv
St David'S Park Artane Dublin 5,600,2019-02-05rooms-to-share.csv
34 Cluny Grove Killiney Co. Dublin,545,2019-02-05rooms-to-share.csv
Belevedere Avenue Knocksedan Brackenstown Sword Swords Co. Dublin,850,2019-02-05rooms-to-share.csv
Riverside Lodge Lower Road Strawberry Beds Castleknock Dublin 15,700,2019-02-05rooms-to-share.csv
Churchtown Road Dundrum Dublin 14,900,2019-02-05rooms-to-share.csv
Grove Park Rathmines Dublin 6,720,2019-02-05rooms-to-share.csv
Riverlodge Firhouse Road Firhouse Dublin 24,850,2019-02-05rooms-to-share.csv
Old Celbridge Rd Lucan Co. Dublin,680,2019-02-05rooms-to-share.csv
7 Ashford Place Stoneybatter Dublin 7,600,2019-02-05rooms-to-share.csv
Adelaide Street Dun Laoghaire Co. Dublin,800,2019-02-05rooms-to-share.csv
Caledon Court East Wall Co. Dublin,850,2019-02-05rooms-to-share.csv
Turret Road Palmerstown Dublin 20,500,2019-02-05rooms-to-share.csv
Hazelbury Green Clonee Dublin 15,600,2019-02-05rooms-to-share.csv
15 Fernleigh Crescent Castleknock Dublin 15,600,2019-02-05rooms-to-share.csv
8 The Courtyard Hollybank Upper Ranelagh Dublin 6,1400,2019-02-05rooms-to-share.csv
552 North Circular Road Dublin 1,850,2019-02-05rooms-to-share.csv
4 Cypress Road Mount Merrion Co. Dublin,480,2019-02-05rooms-to-share.csv
Heatfield Cappagh Road Finglas Dublin 11,650,2019-02-05rooms-to-share.csv
44 Belgrove Lawns Chapelizod Dublin 20 Chapelizod Dublin 20,650,2019-02-05rooms-to-share.csv
45 Hampton Court Clontarf Dublin 3,600,2019-02-05rooms-to-share.csv
5 Hollybrook Grove Clontarf Co. Dublin,600,2019-02-05rooms-to-share.csv
12 Homeville Court Knockylon Knocklyon Dublin 16,650,2019-02-05rooms-to-share.csv
Silver Pines Stillorgan Co. Dublin,728,2019-02-05rooms-to-share.csv
Elder Heath Ave Kiltipper Kiltipper Dublin 24,700,2019-02-05rooms-to-share.csv
24 Lourdes Road Maryland Dublin 8,720,2019-02-05rooms-to-share.csv
Willie Nolan Rd Baldoyle Dublin 13,475,2019-02-05rooms-to-share.csv
Chaple Crescant Balbriggan Co. Dublin,500,2019-02-05rooms-to-share.csv
6 Altamont Hall Stoney Road Dundrum Dublin 14,850,2019-02-05rooms-to-share.csv
Park Avenue Clongriffin Dublin 13,750,2019-02-05rooms-to-share.csv
Mt Argus Harold'S Cross Dublin 6W,720,2019-02-05rooms-to-share.csv
Charlestown Place Saint Margaret'S Road Finglas Dublin 11,500,2019-02-05rooms-to-share.csv
Hayfield House Knocklyon Dublin 16,585,2019-02-05rooms-to-share.csv
1 New Bawn Park Oldbawn Dublin 24,600,2019-02-05rooms-to-share.csv
Killester Park Killester Dublin 3,790,2019-02-05rooms-to-share.csv
Northwood Santry Dublin 9,590,2019-02-05rooms-to-share.csv
Liffey Valley Clondalkin Dublin 22,800,2019-02-05rooms-to-share.csv
Elmwood Avenue Ranelagh Dublin 6,790,2019-02-05rooms-to-share.csv
1 Stoneybatter Stoneybatter Dublin 7,380,2019-02-05rooms-to-share.csv
Connolly Avenue Inchicore Dublin 8,750,2019-02-05rooms-to-share.csv
Abbeydale Lucan Co. Dublin,600,2019-02-05rooms-to-share.csv
Lioscian Swords Co. Dublin,600,2019-02-05rooms-to-share.csv
Ballymount Road Kingswood Dublin 22,550,2019-02-05rooms-to-share.csv
The Wood 38 Tallaght Dublin 24,560,2019-02-05rooms-to-share.csv
Fernwood Avenue Tallaght Dublin 24,650,2019-02-05rooms-to-share.csv
54 Edgewood Lawns Blanchardstown Dublin 15,400,2019-02-05rooms-to-share.csv
Percy French Road Walkinstown Dublin 12 Walkinstown Dublin 12,650,2019-02-05rooms-to-share.csv
Rath Shankill Dublin 18,600,2019-02-05rooms-to-share.csv
10 The Goulding Santry Cross Dublin 9 Santry Dublin 9,650,2019-02-05rooms-to-share.csv
Castle Elms Coolock Dublin 5,560,2019-02-05rooms-to-share.csv
Stocking Wood Copse Rockbrook Dublin 16,700,2019-02-05rooms-to-share.csv
