Deerpark Drive Kiltipper Tallaght Dublin 24,600,2019-02-05apartment-share.csv
Cabinteely Green Cabinteely Dublin 18,900,2019-02-05apartment-share.csv
Vergemount Court Ranelagh Dublin 6,990,2019-02-05apartment-share.csv
College View Ballymun Dublin 9,330,2019-02-05apartment-share.csv
Grangegorman Lower Arran Quay Dublin D07 C956 Dublin 7,980,2019-02-05apartment-share.csv
Pudding Row Essex Street West Temple Bar Dublin 2,820,2019-02-05apartment-share.csv
Atp N. 5 La Rochelle Lamb Alley Christchurch Dublin 8,1350,2019-02-05apartment-share.csv
Balcurris Close Ballymun Dublin 9,750,2019-02-05apartment-share.csv
Barrow Street Grand Canal Dock Dublin 2,1000,2019-02-05apartment-share.csv
Schoolhouse Court Schoolhouse Lane Santry Dublin 9,600,2019-02-05apartment-share.csv
20 Hansted Close Lucan Lucan Co. Dublin,650,2019-02-05apartment-share.csv
Brunswick Court Dublin 7,660,2019-02-05apartment-share.csv
Newgrove Avenue Sandymount Dublin 4,900,2019-02-05apartment-share.csv
James Joyce Street Dublin 1,660,2019-02-05apartment-share.csv
Charlotte Quay Dock Grand Canal Dock Dublin 4,1090,2019-02-05apartment-share.csv
Queens Park Monkstown Co. Dublin,700,2019-02-05apartment-share.csv
Hazelwood Northwood Santry Dublin 9,500,2019-02-05apartment-share.csv
Riverside Walk Clonskeagh Road Clonskeagh Dublin 14,900,2019-02-05apartment-share.csv
The Malthouse Marrowbone Lane Dublin 8,550,2019-02-05apartment-share.csv
St.Alphonsus Road Drumcondra Drumcondra Dublin 3,730,2019-02-05apartment-share.csv
Oaklands Crescent Dartry Dublin 6,950,2019-02-05apartment-share.csv
Jones Road Glasneving Glasnevin Dublin 9,980,2019-02-05apartment-share.csv
Broadstone Avenue Phisborough Phibsborough Dublin 7,580,2019-02-05apartment-share.csv
Lanesborough Mews Finglas Dublin 11,1000,2019-02-05apartment-share.csv
Hampton Square Dublin 7,750,2019-02-05apartment-share.csv
Merrion Grove Booterstown Co. Dublin,800,2019-02-05apartment-share.csv
Lighthouse Apartments Church Road East Wall Dublin 3,1100,2019-02-05apartment-share.csv
Sandyford View Sandyford Dublin 18,540,2019-02-05apartment-share.csv
95 Charlotte Apartment Sallynoggin Co. Dublin,1000,2019-02-05apartment-share.csv
Stephen Street Upper Dublin 2,900,2019-02-05apartment-share.csv
Ridgewood Swords Co. Dublin,480,2019-02-05apartment-share.csv
The Liberties Christchurch Dublin 8,720,2019-02-05apartment-share.csv
Boroimh Swords Co. Dublin,480,2019-02-05apartment-share.csv
35 Temple Court Northwood Avenue Santry Dublin 9,800,2019-02-05apartment-share.csv
The Waterside Grand Canal Dock Dublin 4,800,2019-02-05apartment-share.csv
11 Goldsmith Hall Collegewood Castleknock Dublin 1 Castleknock Dublin 15,850,2019-02-05apartment-share.csv
Bachelors Walk Temple Bar Dublin 2,1100,2019-02-05apartment-share.csv
Tolka Vale Finglas Road Finglas Dublin 11,500,2019-02-05apartment-share.csv
Townsend Street Dublin 2,900,2019-02-05apartment-share.csv
52 Shanowen Hall Shanowen Road Santry Dublin 9,600,2019-02-05apartment-share.csv
Kings Court Parnell St Dublin 1,1100,2019-02-05apartment-share.csv
The Richmond Brunswick Street North Smithfield Dublin 7,750,2019-02-05apartment-share.csv
